SUBURB, non_agg_sex_assault, serious_assault_result_injury, assault_police, dang_negli_acts, theft_from_motor_veh, prop_dam_by_fire_expl, POSTCODE, blackmail_extor, receive_handle_proceeds_crime, abduc_harass_other, id, agg_sex_assault, graffiti, sct_residence, common_assault, theft_from_shop, agg_robbery, SUBURB_NUMBER, non_assault_sex_off, serious_assault_not_result_injury, murder, other_acts_intend_cause_injury, obtain_benefit_by_decept, sct_non_residence, theft_illegal_use_mv, threatening_beh, other_fraud_decep_rel_offences, other_hom_rel_offences, month_year, total_offences, trespass_other, other_theft, non_agg_robbery, other_prop_damage_envl
"HAZELWOOD PARK",0,0,0,0,1,0,"5066",0,0,0,2476,0,0,1,0,0,0,506604,0,1,0,1,0,0,0,0,0,0,"Jun 2020",6,0,1,0,1
"STONYFELL",0,0,0,0,1,0,"5066",0,0,0,2486,0,0,0,0,0,0,506605,0,0,0,0,0,1,0,0,0,0,"Jun 2020",2,0,0,0,0
"WATTLE PARK",0,0,0,0,0,0,"5066",0,0,0,2495,0,0,1,0,0,0,506607,0,0,0,0,0,0,1,0,0,0,"Jun 2020",2,0,0,0,0
"ALBERTON",0,0,0,0,3,0,"5014",0,0,0,250,0,0,1,1,0,0,501401,0,2,0,0,0,1,0,0,0,0,"Jun 2020",11,0,0,0,3
"BEULAH PARK",0,0,0,0,1,0,"5067",0,0,0,2506,0,0,1,0,0,0,506701,0,0,0,0,0,1,0,0,0,0,"Jun 2020",5,0,2,0,0
"KENT TOWN",0,0,0,0,1,0,"5067",0,0,0,2518,0,0,0,0,0,0,506702,0,0,0,0,0,1,0,0,0,0,"Jun 2020",6,1,2,0,1
"NORWOOD",0,1,0,1,6,0,"5067",0,2,0,2530,0,3,1,0,1,0,506703,0,3,0,0,1,0,1,1,0,0,"Jun 2020",28,1,3,0,3
"BEDFORD PARK",0,1,0,0,0,0,"5042",0,0,0,2542,0,0,0,0,0,0,504201,0,2,0,0,1,0,1,1,0,0,"Jun 2020",8,0,2,0,0
"CLOVELLY PARK",0,0,0,0,0,0,"5042",0,0,0,2555,0,1,1,0,0,0,504202,0,0,0,0,0,0,1,0,1,0,"Jun 2020",8,1,2,0,1
"PASADENA",0,0,0,0,1,0,"5042",0,0,0,2567,0,0,0,1,0,0,504203,0,1,0,0,0,0,0,0,0,0,"Jun 2020",9,0,2,0,4
"ST MARYS",0,0,0,0,3,0,"5042",0,0,1,2579,0,0,2,0,4,0,504204,0,0,0,0,0,0,0,0,0,0,"Jun 2020",18,0,4,0,4
"TONSLEY",0,0,0,0,0,0,"5042",0,0,0,2591,0,0,1,0,0,0,504205,0,0,0,0,0,0,0,0,0,0,"Jun 2020",2,0,0,0,1
"ASCOT PARK",0,1,2,0,2,1,"5043",0,0,0,2602,0,2,0,0,5,0,504301,0,3,0,0,0,0,0,0,0,0,"Jun 2020",21,0,3,0,2
"MARION",0,0,0,0,0,0,"5043",0,0,0,2614,0,1,0,0,4,0,504302,0,0,0,0,1,2,0,0,0,0,"Jun 2020",11,1,2,0,0
"CHELTENHAM",0,0,0,0,1,0,"5014",0,0,0,262,0,0,0,0,0,0,501403,0,0,0,0,0,1,0,0,0,0,"Jun 2020",7,2,2,0,1
"PARA VISTA",0,0,0,0,2,0,"5093",0,0,0,2626,0,0,1,0,1,0,509301,0,3,0,0,0,0,1,0,1,0,"Jun 2020",10,0,0,0,1
"VALLEY VIEW",0,1,0,0,3,0,"5093",0,0,0,2638,0,0,1,0,2,0,509302,0,3,0,0,0,1,1,0,0,0,"Jun 2020",19,0,4,0,3
"CAVAN",0,0,0,0,0,0,"5094",0,0,0,2650,0,0,0,2,0,0,509401,0,2,0,0,0,0,0,0,0,0,"Jun 2020",5,0,0,0,1
"DRY CREEK",0,0,0,0,0,0,"5094",0,0,0,2662,0,5,0,0,0,0,509402,0,0,0,0,0,0,0,0,0,0,"Jun 2020",10,1,3,0,1
"GEPPS CROSS",0,1,0,0,1,0,"5094",0,0,0,2674,0,0,0,1,8,0,509403,0,1,0,0,0,1,1,0,0,0,"Jun 2020",22,0,7,0,1
"MAWSON LAKES",0,2,0,0,6,0,"5095",0,0,0,2686,0,2,1,0,2,1,509503,0,7,0,1,1,0,0,0,1,0,"Jun 2020",38,0,8,0,6
"COLLINSWOOD",0,0,0,1,0,1,"5081",0,0,0,2699,0,0,1,0,2,0,508101,0,2,0,0,0,0,1,0,0,0,"Jun 2020",11,0,2,0,1
"GILBERTON",0,2,0,0,3,0,"5081",0,0,0,2711,0,0,0,0,0,0,508102,0,1,0,0,0,0,0,0,0,0,"Jun 2020",7,0,0,0,1
"MEDINDIE",0,0,0,1,1,0,"5081",0,0,0,2723,0,0,0,0,0,0,508103,0,0,0,0,0,0,0,0,0,0,"Jun 2020",5,0,3,0,0
"MEDINDIE GARDENS",0,0,0,0,1,0,"5081",0,0,0,2733,0,0,1,0,0,0,508104,0,0,0,0,0,1,0,0,0,0,"Jun 2020",3,0,0,0,0
"NORTHFIELD",0,2,0,0,1,0,"5085",0,1,0,2742,0,0,1,1,0,0,508503,0,1,0,0,2,0,0,0,1,0,"Jun 2020",20,1,2,0,7
"NORTHGATE",0,0,0,0,0,0,"5085",0,0,0,2754,0,0,1,0,3,0,508504,0,0,0,0,0,0,0,0,0,0,"Jun 2020",4,0,0,0,0
"GILLES PLAINS",0,0,0,0,0,0,"5086",0,0,0,2760,0,0,0,0,0,0,508601,0,0,0,0,0,0,0,0,0,0,"Jun 2020",1,0,1,0,0
"GILLES PLAINS",0,0,0,0,1,0,"5086",0,0,1,2769,0,1,0,0,0,0,508601,0,1,0,0,0,0,0,0,0,0,"Jun 2020",10,0,3,0,3
"GREENACRES",0,0,0,0,2,0,"5086",0,0,0,2781,0,0,1,3,2,0,508602,0,4,0,0,0,1,0,0,0,0,"Jun 2020",27,0,7,0,7
"HAMPSTEAD GARDENS",0,1,0,0,1,0,"5086",0,0,0,2793,0,0,0,0,0,0,508603,0,0,0,0,0,0,1,0,0,0,"Jun 2020",4,0,1,0,0
"HILLCREST",0,0,0,0,2,0,"5086",0,0,0,2805,0,0,0,0,1,0,508604,0,0,0,0,1,0,0,0,0,0,"Jun 2020",8,0,2,0,2
"MANNINGHAM",0,0,0,0,0,0,"5086",0,0,0,2817,0,0,1,0,0,0,508605,0,1,0,0,0,0,0,0,0,0,"Jun 2020",2,0,0,0,0
"OAKDEN",0,0,0,0,0,0,"5086",0,0,0,2829,0,0,0,0,0,0,508606,0,1,0,0,0,1,0,0,0,0,"Jun 2020",3,0,1,0,0
"KLEMZIG",0,2,0,0,2,0,"5087",0,0,0,2841,0,0,0,0,0,0,508701,0,1,0,0,0,1,0,0,0,0,"Jun 2020",13,1,5,0,1
"QUEENSTOWN",0,0,0,0,0,0,"5014",0,0,0,285,0,0,0,0,0,0,501405,0,1,0,0,0,0,0,0,0,0,"Jun 2020",3,0,1,0,1
"SKYE",0,0,0,0,0,0,"5072",0,0,0,2853,0,0,1,0,0,0,507204,0,0,0,0,0,0,1,0,0,0,"Jun 2020",2,0,0,0,0
"WOODFORDE",0,0,0,0,0,0,"5072",0,0,0,2868,0,0,0,1,0,0,507206,0,0,0,0,0,0,0,0,0,0,"Jun 2020",1,0,0,0,0
"HECTORVILLE",0,2,0,0,2,0,"5073",0,0,0,2880,0,0,2,0,0,0,507301,0,1,0,0,1,0,1,0,0,0,"Jun 2020",15,2,3,0,1
"ROSTREVOR",0,0,0,0,0,0,"5073",0,0,0,2892,0,0,0,2,0,0,507302,0,0,0,0,0,0,0,0,0,0,"Jun 2020",9,1,3,0,3
"TRANMERE",0,1,2,0,0,0,"5073",0,0,0,2904,0,0,0,0,0,0,507303,0,0,0,0,0,0,0,0,1,0,"Jun 2020",11,1,6,0,0
"CAMPBELLTOWN",0,1,0,0,2,0,"5074",0,0,0,2916,0,0,1,0,0,0,507401,0,2,0,0,0,2,1,0,0,0,"Jun 2020",16,2,4,0,1
"NAILSWORTH",0,0,0,0,2,0,"5083",0,0,0,2928,0,0,1,0,2,0,508302,0,1,0,0,1,0,1,0,0,0,"Jun 2020",10,0,1,0,1
"SEFTON PARK",0,0,0,0,1,0,"5083",0,0,0,2940,0,0,0,0,4,0,508303,0,0,0,0,0,0,1,0,0,0,"Jun 2020",11,0,3,0,2
"BLAIR ATHOL",0,2,0,0,3,0,"5084",0,0,0,2952,0,0,2,0,9,0,508401,0,6,0,0,1,1,0,0,0,0,"Jun 2020",39,0,9,0,6
"KILBURN",0,4,0,0,2,1,"5084",0,2,0,2964,0,0,1,1,19,1,508402,0,6,0,0,2,0,1,0,1,0,"Jun 2020",61,0,10,0,10
"ROYAL PARK",0,1,0,0,4,0,"5014",0,0,0,297,0,0,0,0,0,0,501406,0,2,0,1,1,0,0,1,0,0,"Jun 2020",12,0,0,0,2
"CLEARVIEW",0,1,0,0,1,0,"5085",0,0,0,2977,0,0,4,2,2,0,508501,0,4,0,0,0,1,2,0,0,0,"Jun 2020",34,0,8,1,8
"ENFIELD",0,1,0,0,6,0,"5085",0,0,0,2989,0,0,3,1,2,0,508502,0,6,0,0,0,1,1,0,0,0,"Jun 2020",34,0,4,0,9
"LIGHTSVIEW",0,0,0,0,2,0,"5085",0,0,0,3001,0,0,2,0,0,0,508505,0,2,0,0,0,0,1,0,0,0,"Jun 2020",10,0,1,0,2
"WINDSOR GARDENS",0,2,1,0,0,0,"5087",0,0,0,3013,0,0,1,0,0,1,508702,0,3,0,0,0,1,1,1,0,0,"Jun 2020",14,0,1,0,2
"HOLDEN HILL",0,1,0,0,0,0,"5088",0,0,0,3025,0,2,0,0,0,0,508801,0,3,0,0,2,0,0,0,0,0,"Jun 2020",12,0,2,0,2
"HIGHBURY",0,2,0,0,3,0,"5089",0,1,0,3037,0,0,0,0,0,0,508901,0,2,0,0,1,0,0,0,0,0,"Jun 2020",14,0,1,0,4
"HOPE VALLEY",0,0,0,0,4,0,"5090",0,0,0,3049,0,0,0,0,0,1,509001,0,1,0,1,0,1,0,0,1,0,"Jun 2020",23,1,7,0,6
"BANKSIA PARK",0,0,0,0,0,0,"5091",0,0,0,3061,0,0,0,1,0,0,509101,0,0,0,0,0,0,0,0,0,0,"Jun 2020",4,1,0,0,2
"TEA TREE GULLY",0,0,0,0,0,0,"5091",0,0,0,3073,0,1,0,0,0,0,509102,0,1,0,0,0,0,0,0,0,0,"Jun 2020",2,0,0,0,0
"BIRKENHEAD",0,0,0,0,2,0,"5015",0,0,0,309,0,0,4,1,0,0,501501,0,4,0,0,0,0,0,0,0,0,"Jun 2020",14,0,1,0,2
"MODBURY",0,2,0,0,3,0,"5092",0,0,0,3094,0,3,2,1,18,1,509201,0,4,0,0,2,0,2,0,0,0,"Jun 2020",49,0,6,0,5
"MODBURY HEIGHTS",0,0,0,0,0,0,"5092",0,1,0,3106,0,0,2,2,0,0,509202,0,0,0,1,0,0,1,0,0,0,"Jun 2020",12,0,4,0,1
"MODBURY NORTH",0,2,0,0,0,0,"5092",0,0,0,3118,0,0,2,0,0,0,509203,0,1,0,0,0,0,0,0,0,0,"Jun 2020",6,0,0,0,1
"SMITHFIELD",0,2,0,0,7,0,"5114",0,0,0,3132,0,3,5,1,33,0,511408,0,6,0,0,1,0,2,0,0,0,"Jun 2020",86,0,18,0,8
"SMITHFIELD PLAINS",0,0,0,0,1,0,"5114",0,0,0,3144,0,0,1,0,0,0,511409,0,2,0,0,2,0,5,1,0,0,"Jun 2020",22,0,2,0,8
"ULEYBURY",0,0,0,0,0,0,"5114",0,0,0,3153,0,0,0,0,0,0,511410,0,1,0,0,0,0,0,0,0,0,"Jun 2020",2,0,0,0,1
"KUDLA",0,1,0,0,0,0,"5115",0,0,0,3164,0,0,0,0,0,0,511501,0,0,0,0,0,0,0,0,0,0,"Jun 2020",1,0,0,0,0
"MUNNO PARA",0,1,0,0,6,0,"5115",0,0,1,3175,0,0,0,5,2,0,511502,0,5,0,0,2,0,1,0,1,0,"Jun 2020",40,0,10,0,6
"MUNNO PARA DOWNS",0,0,0,0,0,0,"5115",0,0,0,3186,0,0,0,0,0,0,511503,0,0,0,0,0,0,0,0,0,0,"Jun 2020",1,0,0,0,1
"SALISBURY HEIGHTS",0,0,0,0,2,0,"5109",0,0,0,3197,0,0,0,0,0,0,510903,0,1,0,1,0,0,0,0,0,0,"Jun 2020",4,0,0,0,0
"NORTH ADELAIDE",0,2,0,1,2,0,"5006",0,0,0,32,0,1,2,2,1,0,500601,0,7,0,0,1,2,1,0,0,0,"Jun 2020",34,0,5,0,7
"SALISBURY PARK",0,0,0,0,4,1,"5109",0,0,0,3209,0,0,0,0,1,0,510904,0,2,0,0,1,1,0,0,0,0,"Jun 2020",12,0,1,0,1
"ETHELTON",0,0,0,0,0,0,"5015",0,0,0,321,0,1,2,0,0,0,501502,0,1,0,0,0,0,0,0,0,0,"Jun 2020",9,0,2,0,3
"SALISBURY PLAIN",0,0,0,0,0,1,"5109",0,0,0,3221,0,0,0,0,4,0,510905,0,1,0,0,0,0,3,0,0,0,"Jun 2020",16,1,2,0,4
"BOLIVAR",0,0,0,0,0,1,"5110",0,0,0,3233,0,0,0,0,3,0,511001,0,0,0,0,0,0,0,0,0,0,"Jun 2020",12,0,8,0,0
"ELIZABETH VALE",0,2,0,0,3,0,"5112",0,2,0,3245,0,0,1,2,1,0,511205,0,6,0,3,1,1,1,2,0,0,"Jun 2020",41,1,6,0,9
"HILLBANK",0,0,0,0,0,0,"5112",0,1,0,3257,0,0,0,0,2,0,511206,0,2,0,0,1,0,0,0,0,0,"Jun 2020",18,1,10,0,1
"DAVOREN PARK",0,2,2,0,5,0,"5113",0,1,0,3269,0,1,2,1,10,3,511306,0,10,0,2,0,1,3,0,0,0,"Jun 2020",61,1,6,0,11
"EDINBURGH NORTH",0,0,0,0,0,0,"5113",0,0,0,3280,0,0,0,0,0,0,511305,0,0,0,0,0,1,0,0,0,0,"Jun 2020",2,0,1,0,0
"ELIZABETH DOWNS",0,1,0,0,4,0,"5113",0,1,0,3292,0,1,8,0,1,0,511301,0,5,0,0,1,3,3,1,0,0,"Jun 2020",46,4,6,0,7
"ELIZABETH NORTH",0,2,0,0,0,1,"5113",0,0,0,3304,0,0,2,4,1,0,511303,0,8,0,0,0,0,2,0,0,0,"Jun 2020",33,1,4,0,8
"ELIZABETH PARK",0,2,0,1,5,1,"5113",0,0,1,3316,0,0,2,1,2,0,511304,0,8,0,0,0,1,2,0,0,0,"Jun 2020",34,0,5,0,3
"BURTON",0,0,0,0,1,0,"5110",0,1,0,3328,0,0,1,0,2,0,511002,0,1,0,0,0,0,0,0,1,0,"Jun 2020",18,3,5,0,3
"GLANVILLE",0,0,0,0,0,0,"5015",0,0,0,333,0,0,1,0,0,0,501503,0,0,0,0,0,0,0,0,0,0,"Jun 2020",3,0,0,0,2
"DIREK",0,1,0,0,0,0,"5110",0,0,0,3340,0,0,0,0,0,0,511003,0,1,0,0,0,1,0,0,0,0,"Jun 2020",4,0,1,0,0
"GLOBE DERBY PARK",0,0,0,0,0,0,"5110",0,0,0,3351,0,0,0,0,0,0,511006,0,0,0,0,1,0,0,0,0,0,"Jun 2020",1,0,0,0,0
"ST KILDA",0,0,0,0,0,0,"5110",0,0,0,3359,0,0,0,1,0,0,511004,0,0,0,0,0,0,0,0,0,0,"Jun 2020",2,0,0,0,1
"WATERLOO CORNER",0,0,0,0,0,0,"5110",0,0,0,3369,0,0,0,0,0,0,511005,0,1,0,0,0,0,2,0,0,0,"Jun 2020",4,0,0,0,1
"EDINBURGH",0,0,0,0,0,0,"5111",0,0,0,3380,0,1,0,0,0,0,511101,0,0,0,0,1,0,0,0,0,0,"Jun 2020",3,0,1,0,0
"ELIZABETH",0,3,0,0,0,1,"5112",0,1,0,3392,0,2,1,3,40,0,511201,0,7,0,2,1,1,1,1,0,0,"Jun 2020",82,0,9,0,9
"ELIZABETH EAST",0,1,0,0,2,1,"5112",0,1,0,3404,0,0,0,0,0,0,511202,0,4,0,0,0,0,1,0,1,0,"Jun 2020",25,4,2,0,8
"ELIZABETH GROVE",0,0,0,0,4,0,"5112",0,0,0,3416,0,0,2,1,0,0,511203,0,2,0,1,0,0,2,0,0,0,"Jun 2020",15,1,1,0,1
"ELIZABETH SOUTH",0,0,0,2,2,0,"5112",0,0,0,3428,0,1,1,1,5,0,511204,0,8,0,0,2,0,3,0,0,0,"Jun 2020",43,0,7,0,11
"POORAKA",0,0,0,0,5,1,"5095",0,0,0,3440,0,0,2,0,3,0,509501,0,5,0,0,1,0,1,1,6,0,"Jun 2020",39,0,5,0,9
"ANGLE PARK",0,0,0,0,0,0,"5010",0,0,0,345,0,0,0,0,2,0,501001,0,0,0,0,0,0,1,0,0,0,"Jun 2020",12,0,8,0,1
"GULFVIEW HEIGHTS",0,0,0,0,0,0,"5096",0,0,0,3452,0,0,1,0,0,0,509603,0,0,0,0,0,0,1,0,0,0,"Jun 2020",6,1,2,0,1
"PARA HILLS",0,0,0,0,3,0,"5096",0,0,0,3464,0,0,2,0,0,0,509601,0,6,0,0,1,1,2,0,0,0,"Jun 2020",27,0,5,0,7
"PARA HILLS WEST",0,0,0,0,3,0,"5096",0,0,0,3476,0,0,0,0,2,0,509602,0,2,0,0,0,1,1,0,0,0,"Jun 2020",21,0,7,0,5
"REDWOOD PARK",0,0,1,0,0,0,"5097",0,0,1,3488,0,0,0,1,0,0,509701,0,3,0,0,2,0,0,0,0,0,"Jun 2020",10,0,0,0,2
"RIDGEHAVEN",0,0,0,0,2,0,"5097",0,0,0,3500,0,2,0,0,1,1,509702,0,1,0,1,0,0,0,0,0,0,"Jun 2020",10,1,0,0,1
"ST AGNES",0,0,0,0,1,0,"5097",0,0,0,3512,0,0,0,1,2,0,509703,0,1,0,0,0,0,0,0,0,0,"Jun 2020",7,0,0,0,2
"INGLE FARM",0,1,0,1,7,1,"5098",0,2,1,3524,0,0,3,0,7,0,509801,0,10,0,0,0,1,2,1,0,0,"Jun 2020",52,0,6,0,9
"WALKLEY HEIGHTS",0,0,0,0,3,0,"5098",0,0,0,3536,0,0,0,0,0,0,509802,0,0,0,0,0,0,0,0,0,0,"Jun 2020",4,0,0,0,1
"PARAFIELD",0,0,0,0,0,0,"5106",0,0,0,3548,0,0,0,0,5,0,510601,0,1,0,0,0,0,0,0,0,0,"Jun 2020",9,0,2,0,1
"SALISBURY SOUTH",0,0,0,0,0,1,"5106",0,0,0,3560,0,0,0,0,1,0,510602,0,0,0,0,0,1,1,0,0,0,"Jun 2020",6,0,1,0,1
"FERRYDEN PARK",0,0,0,0,1,0,"5010",0,1,0,357,0,0,1,0,0,0,501002,0,0,0,0,0,0,1,0,0,0,"Jun 2020",10,0,2,0,4
"PARAFIELD GARDENS",0,6,1,0,7,0,"5107",0,0,1,3581,0,0,2,2,5,0,510702,0,7,0,1,0,1,2,0,0,0,"Jun 2020",56,4,10,0,7
"PARALOWIE",0,2,0,0,3,1,"5108",0,0,1,3593,0,0,3,0,10,0,510801,0,5,0,1,1,3,1,0,0,0,"Jun 2020",42,0,6,0,5
"SALISBURY",0,1,1,0,3,1,"5108",0,0,0,3606,0,1,1,1,13,2,510802,0,6,0,1,1,0,2,0,0,0,"Jun 2020",57,1,14,0,8
"SALISBURY DOWNS",0,2,0,1,4,0,"5108",0,0,0,3618,0,0,2,1,8,0,510803,0,9,0,0,2,0,1,0,0,0,"Jun 2020",44,3,7,0,4
"SALISBURY NORTH",0,2,0,0,3,1,"5108",0,0,0,3630,0,1,2,1,1,0,510804,0,11,0,0,4,0,2,0,0,0,"Jun 2020",42,1,3,0,10
"BRAHMA LODGE",0,0,0,1,0,0,"5109",0,1,0,3642,0,0,3,0,0,0,510901,0,1,0,0,1,0,0,1,0,0,"Jun 2020",17,2,1,0,6
"SALISBURY EAST",0,1,0,1,1,1,"5109",0,0,0,3654,0,0,4,0,1,0,510902,0,5,0,0,0,0,3,1,2,0,"Jun 2020",33,1,4,0,8
"VALE PARK",0,0,0,0,0,0,"5081",0,0,0,3666,0,1,0,1,0,0,508105,0,0,0,0,0,0,0,0,0,0,"Jun 2020",3,0,0,0,1
"WALKERVILLE",0,0,0,0,1,0,"5081",0,0,0,3678,0,0,1,0,3,0,508106,0,2,0,0,0,1,0,0,0,0,"Jun 2020",11,0,3,0,0
"FITZROY",0,0,0,0,0,0,"5082",0,0,0,3689,0,0,0,0,0,0,508201,0,1,0,0,0,0,0,0,0,0,"Jun 2020",1,0,0,0,0
"REGENCY PARK",0,0,0,0,0,0,"5010",0,0,0,369,0,0,0,0,0,0,501003,0,0,0,0,0,1,0,0,0,0,"Jun 2020",1,0,0,0,0
"OVINGHAM",0,0,0,0,0,0,"5082",0,0,0,3699,0,0,1,2,0,0,508202,0,0,0,0,0,0,0,0,0,0,"Jun 2020",8,0,2,0,3
"PROSPECT",0,0,0,0,12,0,"5082",0,1,0,3712,0,1,3,2,8,0,508203,0,0,0,3,2,3,6,0,0,0,"Jun 2020",64,2,15,1,5
"THORNGATE",0,0,0,0,0,0,"5082",0,0,0,3724,0,0,0,0,1,0,508204,0,0,0,0,0,0,0,0,0,0,"Jun 2020",3,0,2,0,0
"BROADVIEW",0,1,0,0,2,0,"5083",0,0,0,3736,0,0,0,0,5,0,508301,0,2,0,0,0,0,0,0,0,0,"Jun 2020",19,1,6,1,1
"MONTACUTE",0,0,0,0,0,0,"5134",0,0,0,3748,0,0,0,0,0,0,513401,0,0,0,0,0,0,0,0,0,0,"Jun 2020",1,0,1,0,0
"WILLASTON",0,0,0,0,0,0,"5118",0,0,0,3762,0,0,0,1,0,0,511813,0,3,0,0,1,0,0,0,0,0,"Jun 2020",6,0,1,0,0
"VIRGINIA",0,0,0,0,1,0,"5120",0,0,0,3782,0,0,0,0,0,0,512001,0,0,0,0,0,2,0,0,0,0,"Jun 2020",5,0,1,0,1
"GAWLER EAST",0,0,0,0,0,2,"5118",0,0,0,3795,0,0,0,1,0,0,511805,0,7,0,0,0,1,2,0,0,0,"Jun 2020",14,0,0,0,1
"ST CLAIR",0,2,0,0,5,0,"5011",0,0,0,381,0,0,1,0,1,0,501105,0,1,0,0,0,2,0,0,1,0,"Jun 2020",17,1,0,0,3
"GAWLER SOUTH",0,0,0,0,0,0,"5118",0,0,0,3811,0,3,0,0,0,0,511807,0,1,0,0,0,0,0,0,0,0,"Jun 2020",9,0,1,0,4
"GAWLER WEST",0,0,0,0,0,0,"5118",0,0,0,3823,0,0,0,0,0,0,511808,0,0,0,0,0,0,1,0,1,0,"Jun 2020",4,0,2,0,0
"EYRE",0,0,0,0,0,0,"5121",0,0,0,3834,0,0,0,0,1,0,512104,0,0,0,0,0,1,0,0,0,0,"Jun 2020",3,0,0,0,1
"PENFIELD",0,1,0,0,1,0,"5121",0,0,0,3851,0,0,0,0,0,0,512102,0,0,0,0,0,0,0,0,0,0,"Jun 2020",2,0,0,0,0
"MUNNO PARA WEST",0,2,0,0,2,0,"5115",0,0,0,3866,0,0,3,1,0,0,511504,0,7,0,1,0,0,1,0,0,0,"Jun 2020",26,0,2,0,7
"EVANSTON",0,0,0,0,1,0,"5116",0,0,0,3878,0,0,1,1,1,0,511601,0,1,0,0,0,0,1,0,1,0,"Jun 2020",8,0,0,0,1
"EVANSTON GARDENS",0,1,0,0,1,0,"5116",0,0,0,3890,0,0,0,0,0,0,511602,0,3,0,0,0,0,0,0,0,0,"Jun 2020",12,0,1,2,4
"EVANSTON PARK",0,1,0,0,1,0,"5116",0,0,0,3902,0,0,0,1,1,0,511603,0,1,0,0,0,0,1,0,0,0,"Jun 2020",10,0,3,0,1
"HILLIER",0,0,0,0,0,0,"5116",0,0,0,3918,0,0,0,0,0,0,511605,0,1,0,0,0,0,0,0,0,0,"Jun 2020",1,0,0,0,0
"ANGLE VALE",0,0,0,0,1,0,"5117",0,0,0,3929,0,0,0,0,3,0,511701,0,2,0,0,0,4,2,0,0,0,"Jun 2020",24,1,8,0,3
"WOODVILLE",0,0,2,0,1,0,"5011",0,0,0,393,0,0,0,0,2,0,501101,0,4,0,0,0,0,0,0,0,0,"Jun 2020",11,0,1,0,1
"GAWLER",0,0,0,0,0,3,"5118",0,0,0,3947,0,0,0,0,4,0,511803,0,1,0,0,0,0,1,0,2,0,"Jun 2020",19,0,4,0,4
"GAWLER BELT",0,0,0,0,0,0,"5118",0,0,0,3959,0,0,0,0,0,0,511804,0,1,0,0,0,0,0,0,0,0,"Jun 2020",1,0,0,0,0
"ANDREWS FARM",0,0,0,0,1,0,"5114",0,0,0,3971,0,1,3,1,0,1,511401,0,3,0,0,1,1,2,0,0,0,"Jun 2020",20,0,2,0,4
"BLAKEVIEW",0,2,0,0,16,1,"5114",0,0,0,3983,0,0,3,1,4,0,511402,0,2,0,0,0,1,6,0,1,0,"Jun 2020",51,2,3,1,8
"CRAIGMORE",0,1,0,0,8,0,"5114",0,0,0,3995,0,0,1,0,0,0,511403,0,7,0,1,1,0,0,0,0,0,"Jun 2020",31,0,1,0,11
"ONE TREE HILL",0,0,0,0,0,0,"5114",0,0,0,4021,0,0,0,0,0,0,511406,0,1,0,0,0,0,0,0,0,0,"Jun 2020",1,0,0,0,0
"WARD BELT",0,0,0,0,1,0,"5118",0,0,0,4037,0,0,0,0,0,0,511812,0,0,0,0,0,0,0,0,0,0,"Jun 2020",1,0,0,0,0
"PENFIELD GARDENS",0,0,0,0,1,0,"5121",0,0,0,4046,0,0,0,0,0,0,512103,0,0,0,0,0,0,0,0,0,0,"Jun 2020",2,1,0,0,0
"WOODVILLE PARK",0,1,0,0,1,0,"5011",0,0,0,405,0,0,0,1,0,0,501102,0,1,0,0,0,0,0,0,0,0,"Jun 2020",6,1,1,0,0
"GOLDEN GROVE",0,1,0,0,4,0,"5125",0,0,0,4058,0,1,0,0,3,0,512501,0,8,0,0,0,0,0,0,0,0,"Jun 2020",31,0,8,0,6
"GREENWITH",0,0,0,0,0,0,"5125",0,0,0,4070,0,0,1,0,0,0,512502,0,1,0,0,0,0,0,0,0,0,"Jun 2020",3,0,0,0,1
"FAIRVIEW PARK",0,0,0,0,0,0,"5126",0,0,0,4086,0,0,0,0,0,0,512601,0,0,0,0,0,0,0,0,0,0,"Jun 2020",2,0,2,0,0
"SURREY DOWNS",0,0,0,0,0,0,"5126",0,0,1,4098,0,0,1,0,4,0,512602,0,2,0,0,0,1,0,0,0,0,"Jun 2020",15,1,4,0,1
"WYNN VALE",0,0,0,0,1,0,"5127",0,0,1,4116,0,0,1,0,0,0,512701,0,2,0,0,1,0,0,0,0,0,"Jun 2020",8,0,0,0,2
"PARACOMBE",0,0,0,0,0,0,"5132",0,0,0,4133,0,0,1,0,0,0,513201,0,0,0,0,0,1,0,0,0,0,"Jun 2020",4,0,1,0,1
"SHEIDOW PARK",0,0,0,0,0,1,"5158",0,0,1,4143,0,0,0,0,0,0,515803,0,0,0,0,0,1,0,0,0,0,"Jun 2020",7,1,2,0,1
"TROTT PARK",0,0,0,0,1,0,"5158",0,0,0,4155,0,0,0,0,0,0,515804,0,1,0,0,0,0,0,0,1,0,"Jun 2020",3,0,0,0,0
"ASHTON",0,0,0,0,0,0,"5137",0,0,0,4163,0,0,1,0,0,0,513701,0,0,0,0,0,0,0,0,0,0,"Jun 2020",1,0,0,0,0
"HEATHFIELD",0,0,0,0,1,0,"5153",0,0,0,4178,0,0,0,0,0,0,515301,0,1,0,0,0,0,0,0,0,0,"Jun 2020",4,0,0,0,2
"WOODVILLE SOUTH",0,1,0,0,3,0,"5011",0,0,0,418,0,0,0,0,0,0,501103,0,2,0,0,1,0,0,0,0,0,"Jun 2020",12,0,3,0,2
"BRIDGEWATER",0,0,0,0,0,0,"5155",0,0,0,4195,0,0,0,0,0,0,515501,0,1,0,0,0,0,0,0,0,0,"Jun 2020",1,0,0,0,0
