SUBURB, non_agg_sex_assault, serious_assault_result_injury, assault_police, dang_negli_acts, theft_from_motor_veh, prop_dam_by_fire_expl, POSTCODE, blackmail_extor, receive_handle_proceeds_crime, abduc_harass_other, id, agg_sex_assault, graffiti, sct_residence, common_assault, theft_from_shop, agg_robbery, SUBURB_NUMBER, non_assault_sex_off, serious_assault_not_result_injury, murder, other_acts_intend_cause_injury, obtain_benefit_by_decept, sct_non_residence, theft_illegal_use_mv, threatening_beh, other_fraud_decep_rel_offences, other_hom_rel_offences, month_year, total_offences, trespass_other, other_theft, non_agg_robbery, other_prop_damage_envl
"SNOWTOWN",0,0,0,1,0,0,"5520",0,0,0,7771,0,0,0,0,0,0,552003,0,0,0,0,0,1,0,0,0,0,"Dec 2019",2,0,0,0,0
"REDHILL",0,0,0,0,0,0,"5521",0,0,0,7781,0,0,0,0,0,0,552101,0,0,0,0,0,0,0,0,0,0,"Dec 2019",3,0,2,0,1
"HARDWICKE BAY",0,0,0,0,0,0,"5575",0,0,0,7783,0,0,2,0,0,0,557508,0,0,0,0,0,0,0,0,0,0,"Dec 2019",2,0,0,0,0
"THEVENARD",0,1,0,0,0,0,"5690",0,0,0,7806,0,0,0,0,0,0,569010,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"YALATA",0,0,0,0,0,0,"5690",0,0,0,7822,0,0,0,0,0,0,569017,0,2,0,0,0,0,0,0,0,0,"Dec 2019",12,6,1,0,3
"BROOKLYN PARK",0,0,0,0,1,0,"5032",0,0,1,783,0,0,2,0,0,0,503201,0,0,0,0,1,1,0,0,0,0,"Dec 2019",25,0,12,0,7
"CLEVE",0,0,0,0,0,0,"5640",0,0,0,7851,0,0,0,0,0,0,564004,0,1,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"WUDINNA",0,0,0,0,0,0,"5652",0,0,0,7866,0,0,0,0,0,0,565201,0,0,0,0,0,0,0,0,0,0,"Dec 2019",2,0,1,0,1
"THOMPSON BEACH",0,0,0,0,0,0,"5501",0,0,0,7885,0,0,0,0,0,0,550108,0,0,0,0,0,0,1,0,0,0,"Dec 2019",2,0,0,0,1
"WINDSOR",0,0,0,0,0,0,"5501",0,0,0,7893,0,0,1,0,0,0,550111,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"KIMBA",0,0,0,0,1,0,"5641",0,0,0,7904,0,0,0,0,0,0,564110,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"WINNINOWIE",0,0,0,0,0,0,"5700",0,0,0,7911,0,0,0,1,0,0,570002,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"BEAUFORT",0,0,0,0,0,0,"5550",0,0,0,7929,0,0,0,0,0,0,555003,0,0,0,0,0,0,1,0,0,0,"Dec 2019",1,0,0,0,0
"KALLORA",0,0,0,0,0,0,"5550",0,2,0,7938,0,0,0,0,0,0,555006,0,0,0,0,0,0,0,0,0,0,"Dec 2019",5,2,1,0,0
"NANTAWARRA",0,0,0,0,0,0,"5550",0,0,0,7939,0,0,0,0,0,0,555002,0,0,0,0,0,1,0,0,0,0,"Dec 2019",1,0,0,0,0
"PORT WAKEFIELD",0,0,0,0,0,0,"5550",0,1,0,7940,0,0,1,0,0,0,555004,0,0,0,0,0,0,0,0,0,0,"Dec 2019",3,0,0,0,1
"CLARENCE PARK",0,0,0,0,3,0,"5034",0,0,0,795,0,0,0,0,5,0,503401,0,0,0,0,2,0,1,0,0,0,"Dec 2019",25,1,9,0,4
"POINT PEARCE",0,0,0,0,0,0,"5573",0,0,0,7973,0,0,0,0,0,0,557305,0,1,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"PORT VICTORIA",0,0,0,0,0,0,"5573",0,0,0,7981,0,0,0,0,0,0,557308,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"STIRLING NORTH",0,0,1,0,0,1,"5710",0,0,0,7990,0,0,0,0,0,0,571001,0,1,0,0,0,0,0,0,0,0,"Dec 2019",6,0,1,0,2
"NAPPERBY",0,0,0,0,0,0,"5540",0,0,0,8016,0,0,1,0,0,0,554004,0,0,0,0,0,0,0,0,0,0,"Dec 2019",3,0,2,0,0
"FITZGERALD BAY",0,0,0,0,0,0,"5601",0,0,0,8024,0,0,0,0,0,0,560111,0,0,0,0,0,0,1,0,0,0,"Dec 2019",1,0,0,0,0
"WHYALLA BARSON",0,0,0,0,0,0,"5601",0,0,0,8028,0,0,0,0,0,0,560105,0,0,0,0,0,0,0,0,0,0,"Dec 2019",2,0,1,0,1
"WHYALLA JENKINS",0,0,0,0,2,0,"5609",0,0,0,8041,0,0,1,0,0,0,560901,0,0,0,0,0,0,0,0,0,0,"Dec 2019",10,3,1,0,3
"PORT BROUGHTON",0,0,0,0,0,0,"5522",0,0,0,8064,0,0,0,0,0,0,552202,0,0,0,0,0,0,0,0,0,0,"Dec 2019",2,0,0,0,2
"GOODWOOD",0,0,0,0,4,1,"5034",0,0,0,807,0,0,1,0,0,0,503402,0,1,0,0,0,3,0,0,0,0,"Dec 2019",17,1,3,0,3
"PORT VINCENT",0,0,0,0,0,0,"5581",0,0,0,8084,0,0,0,0,0,0,558102,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"STANSBURY",0,0,0,0,0,0,"5582",0,0,0,8094,0,0,0,0,0,0,558201,0,0,0,0,0,1,0,0,0,0,"Dec 2019",1,0,0,0,0
"CULTANA",0,0,0,0,0,0,"5700",0,0,0,8117,0,0,0,0,0,0,570011,0,1,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"DAVENPORT",0,1,0,0,0,0,"5700",0,0,0,8120,0,0,0,0,0,0,570010,0,1,0,0,0,0,0,0,0,0,"Dec 2019",4,0,0,0,2
"MALLALA",0,0,0,0,0,0,"5502",0,0,0,8187,0,0,0,0,0,0,550205,0,0,0,0,0,0,0,0,0,0,"Dec 2019",2,0,1,0,1
"KINGS PARK",0,0,0,0,0,0,"5034",0,0,0,819,0,0,0,0,0,0,503403,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"REDBANKS",0,0,0,0,0,0,"5502",0,0,0,8198,0,0,0,0,0,0,550204,0,0,0,0,0,1,1,0,0,0,"Dec 2019",2,0,0,0,0
"JERUSALEM",0,0,0,0,0,0,"5554",0,0,0,8256,0,0,0,0,0,0,555408,0,2,0,0,0,0,0,1,0,0,"Dec 2019",3,0,0,0,0
"EDILLILIE",0,0,0,0,0,0,"5630",0,0,0,8278,0,0,0,0,0,0,563001,0,0,0,0,0,0,0,0,0,0,"Dec 2019",2,0,1,0,1
"MILLSWOOD",0,0,0,0,0,0,"5034",0,0,0,829,0,0,0,0,0,0,503404,0,1,0,0,0,0,0,0,0,0,"Dec 2019",3,0,1,0,1
"PINNAROO",0,0,0,0,0,0,"5304",0,0,0,8309,0,0,0,0,0,0,530401,0,0,0,0,0,1,0,0,0,0,"Dec 2019",1,0,0,0,0
"KAROONDA",0,0,0,0,0,0,"5307",0,0,0,8321,0,0,0,0,0,0,530702,0,0,0,0,0,0,0,0,0,0,"Dec 2019",2,0,1,0,1
"OODNADATTA",0,0,0,0,0,0,"5734",0,0,0,8330,0,0,0,0,0,0,573401,0,1,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"ADELAIDE AIRPORT",0,0,0,0,0,0,"5950",0,1,0,8339,0,0,0,0,2,0,595001,0,2,0,0,0,0,4,0,0,0,"Dec 2019",13,0,3,0,1
"WINKIE",0,1,0,0,0,0,"5343",0,0,0,8357,0,0,0,0,0,0,534301,0,0,0,0,0,1,0,0,0,0,"Dec 2019",2,0,0,0,0
"GLOSSOP",0,0,0,0,0,0,"5344",0,0,0,8362,0,0,0,0,0,0,534401,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"BARMERA",0,0,1,0,1,0,"5345",0,3,0,8374,0,0,3,1,1,0,534502,0,0,0,0,0,2,1,0,1,0,"Dec 2019",24,2,2,0,6
"WAYVILLE",0,0,0,0,0,0,"5034",0,1,0,841,0,0,1,0,7,1,503405,0,1,0,0,0,1,1,1,0,0,"Dec 2019",25,0,10,0,1
"BULGUNNIA",0,0,0,0,0,0,"5719",0,0,0,8420,0,0,0,0,0,0,571906,0,0,0,0,0,0,1,0,0,0,"Dec 2019",1,0,0,0,0
"GLENDAMBO",0,0,0,0,0,0,"5719",0,0,0,8423,0,0,0,0,0,0,571908,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,1
"COPLEY",0,0,0,0,0,0,"5732",0,0,0,8436,0,0,0,0,0,0,573201,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,1
"WOOMERA",0,0,0,0,0,0,"5720",0,0,0,8454,0,0,0,0,0,0,572001,0,1,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"COOBER PEDY",0,4,1,0,1,1,"5723",0,0,0,8472,0,0,3,1,1,0,572301,0,11,0,0,0,1,1,0,0,0,"Dec 2019",37,1,1,0,10
"MARLA",0,0,0,0,2,0,"5724",0,0,0,8494,0,0,0,0,0,0,572401,0,0,0,0,0,2,0,0,0,0,"Dec 2019",4,0,0,0,0
"NEPABUNNA",0,0,0,0,0,0,"5732",0,0,0,8509,0,0,0,0,0,0,573202,0,0,0,0,0,0,1,0,0,0,"Dec 2019",1,0,0,0,0
"ROXBY DOWNS",0,1,1,0,0,0,"5725",0,0,0,8515,0,0,0,0,0,0,572501,0,4,0,1,0,0,0,0,0,0,"Dec 2019",9,1,1,0,0
"ASHFORD",0,0,0,0,4,0,"5035",0,0,0,853,0,0,1,0,0,0,503501,0,0,0,0,0,0,0,0,0,0,"Dec 2019",12,0,4,0,3
"MARREE",0,0,0,0,0,0,"5733",0,0,0,8558,0,0,0,0,0,0,573301,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,1,0,0,0
"BLACK FOREST",0,0,0,0,1,0,"5035",0,0,0,865,0,0,0,0,0,0,503502,0,0,0,0,0,1,0,0,0,0,"Dec 2019",13,1,6,0,4
"EVERARD PARK",0,0,0,0,0,0,"5035",0,0,0,877,0,0,0,1,0,0,503503,0,0,0,0,0,0,0,0,0,0,"Dec 2019",6,1,2,0,2
"DEVON PARK",0,0,0,0,2,0,"5008",0,0,0,88,0,0,1,0,0,0,500803,0,0,0,0,0,1,0,0,0,0,"Dec 2019",8,0,3,0,1
"FORESTVILLE",0,0,0,0,1,0,"5035",0,0,1,889,0,0,0,0,0,0,503504,0,0,0,0,0,0,1,0,0,0,"Dec 2019",7,0,3,0,1
"KESWICK",0,0,0,0,1,0,"5035",0,0,0,901,0,0,0,0,1,0,503505,0,1,0,0,0,0,4,0,0,0,"Dec 2019",9,0,2,0,0
"LOCKLEYS",0,1,0,0,4,0,"5032",0,0,0,913,0,1,2,0,0,0,503202,0,0,0,0,0,1,0,0,0,0,"Dec 2019",18,1,2,0,6
"UNDERDALE",0,1,1,0,2,0,"5032",0,0,0,925,0,0,1,0,0,0,503203,0,1,0,0,1,1,2,1,0,0,"Dec 2019",21,2,4,0,4
"COWANDILLA",0,0,0,0,0,0,"5033",0,0,0,937,0,0,1,0,0,0,503301,0,0,0,0,0,0,1,0,0,0,"Dec 2019",2,0,0,0,0
"HILTON",0,0,0,0,2,0,"5033",0,0,0,949,0,0,3,0,3,0,503302,0,1,0,0,0,0,0,0,0,0,"Dec 2019",21,0,12,0,0
"MARLESTON",0,0,0,0,6,0,"5033",0,0,0,961,0,0,0,0,0,0,503303,0,2,0,0,0,0,1,0,0,0,"Dec 2019",13,0,3,0,1
"RICHMOND",0,0,0,0,5,0,"5033",0,0,1,973,0,0,1,0,1,0,503304,0,1,0,0,0,0,2,0,0,0,"Dec 2019",21,0,9,0,1
"WEST RICHMOND",0,0,0,0,0,0,"5033",0,0,0,985,0,0,0,0,3,0,503305,0,1,0,0,0,0,0,0,1,0,"Dec 2019",7,0,2,0,0
"NORTH HAVEN",0,1,0,0,6,0,"5018",0,0,0,997,0,1,1,0,1,0,501801,0,3,0,0,2,1,0,1,0,0,"Dec 2019",23,0,2,0,4
